aurl	title	TotalKorean	EnglishRoot	ChineseRoot	KoreanRoot	UnknownRoot	EnglishRootList	ChineseRootList
http://www.iybrb.com/news/content/2019-02/19/61_344938.html	한국, 생태탕 판매 전면 금지-연변일보 Yanbian Daily	102	1	70	31	0	['비시']	['한국', '해양수산부', '지난', '생태', '판매', '전면', '금지', '추운', '선호', '애호가', '생태', '판매', '금지', '소식', '악몽', '소형', '조기', '등', '조치', '리유', '급감', '명태', '자원', '등', '보호', '하기', '조치', '일환', '한국', '해양수산부', '어족', '자원', '보호', '위해', '해상', '주로', '실시', '해온', '불법', '어획', '단계', '이번', '위판', '회집', '등', '범위', '확대', '상점', '생태', '판매', '이하', '어린', '이하', '이하', '이하', '등', '판매', '할', '어획', '금지', '적발', '시', '최고', '이하', '징역', '한화', '이하', '벌금', '부과', '외신']
http://www.iybrb.com/news/content/2019-07/02/61_362812.html	조미 정상회담 결과 “아주 만족”-연변일보 Yanbian Daily	203	10	132	57	4	['트럼프', '폼페이', '국무장관', '트럼프', '트럼프', '싱가포르', '하노이', '만나', '트럼프', '트럼프']	['조선', '중앙', '통신', '보도', '력사', '상봉', '력사', '기적', '상봉', '정상', '건설', '대화', '재개', '적극', '추진', '동의', '평양', '신화통신', '조선', '최고', '령도자', '미국', '대통령', '판문점', '상봉', '조선', '중앙', '통신', '보도', '조선', '중앙', '통신', '최고', '수뇌', '이번', '회담', '성과', '만족', '건설', '대화', '재개', '적극', '추진', '동의', '전', '조미', '정상', '단독', '회담', '조선', '외무', '오', '미국', '참석', '회담', '진행', '최고', '수뇌', '련', '계해', '비핵화', '미관', '돌파구', '생산', '대화', '재개', '적극', '추진', '합의', '조선', '중앙', '통신', '령도자', '대통령', '상봉', '요청', '판문점', '이번', '력사', '상봉', '진행', '력사', '기적', '상봉', '최고', '수뇌', '과감', '결단', '적대시', '력사', '신뢰', '관계', '창조', '사건', '보도', '최고', '령도자', '대통령', '판문점', '작년', '군사분계선', '력사', '악수', '대통령', '재임', '미국', '대통령', '최초', '조선', '정상', '판문점', '한국', '자유', '대통령', '조미', '정상', '판문점', '자유', '시간', '회담', '회담', '후', '대통령', '언론', '조미', '쌍방', '향후', '주안', '실무', '대화', '재개', '할']
http://www.iybrb.com/news/content/2019-05/28/61_358212.html	한국 복수비자 발급대상에 추가-연변일보 Yanbian Daily	82	5	66	10	1	['비자', '비자', '비자', '비자', '비자']	['일전', '한국', '중국', '내', '복수', '발급', '대상', '도시', '현행', '개', '개', '추가', '총', '개', '대도시', '한국', '복수', '발급', '한국', '인당', '년', '수입', '북경', '상해', '광주', '심수', '등', '개', '도시', '복수', '발급', '대상', '지정', '소주', '하문', '천진', '남경', '항주', '무한', '청도', '등', '개', '도시', '복수', '발급', '대상', '추가', '하여', '시행', '한국', '법무부', '향후', '이번', '제도', '시행', '효과', '분석', '복수', '발급', '도시', '확대', '여부', '결정', '할', '계획', '종합']
http://www.iybrb.com/news/content/2019-09/18/61_373556.html	조미 실무협상, ‘량호한 회담’되길 기대-연변일보 Yanbian Daily	163	0	116	42	5	[]	['조선', '관원', '표시', '평양', '신화통신', '조선', '외무성', '미국', '사무', '책임진', '한', '국장', '담화', '발표', '후', '재차', '개최', '미실', '무협', '차례', '량호', '회담', '희망', '조선', '비핵화', '담판', '진전', '자체', '안전', '발전', '문제', '대한', '관심', '강조', '성명', '외무성', '관원', '조선', '중앙', '통신사', '통해', '담화', '발표', '미국', '이번', '화협', '통해', '문제', '해결', '립', '천명', '경축', '할', '일이', '미국', '조미', '담판', '제출', '임의', '방안', '미래', '미관', '적의', '증가', '결정', '표시', '관원', '조선', '제도', '안전', '영향', '주고', '조선', '발전', '위협', '장애', '제거', '여야', '비핵화', '관련', '담판', '강조', '조미', '지도자', '판문점', '회담', '진행', '후', '담판', '대치', '상태', '처', '조선', '외무성', '부상', '최선', '조선', '측은', '이번', '하순', '미국', '조미', '실무', '협상', '진행', '할', '의향', '미국', '동리', '익', '부합', '조선', '접수', '할', '방안', '촉구']
http://www.iybrb.com/news/content/2019-03/12/61_347987.html	조선시민들 자국산 양말 선호-연변일보 Yanbian Daily	86	1	61	22	2	['가스']	['조선', '시민', '선호', '산', '경공업', '제품', '평양', '양말', '공장', '생산', '양말', '조선', '생산', '섬유', '사계절', '남성', '녀성', '양말', '소비자', '호평', '공장', '섬유', '약재', '대한', '분석', '과학', '하여', '건강', '기능', '양말', '개발', '사업', '심혈', '최근', '명주', '양말', '항균', '양말', '섬유', '양말', '종류', '기능', '양말', '개발', '생산', '피부', '기능', '영양', '살균', '작용', '유해', '자외선', '보호', '작용', '기능', '양말', '대한', '수요', '생산', '증가', '외신']
http://www.iybrb.com/news/content/2019-06/04/61_359110.html	조선 화장품 브랜드 '은하수' 매장 모스크바에 곧 개설-연변일보 Yanbian Daily	164	14	102	46	2	['브랜드', '모스크바', '박스', '모스크바', '브랜드', '유라시아', '모스크바', '브랜드', '크림', '로션', '파운데이션', '샴푸', '크림', '로열젤리']	['조선', '대표', '화장품', '은하수', '매장', '예정', '최근', '따스통신', '전', '은하수', '화장품', '회사', '대표', '전', '평양', '로선', '항공', '편', '개', '분량', '회사', '화장품', '개장', '은하수', '매장', '제품', '소개', '대표', '최근', '기업인', '차례', '평양', '방문', '매장', '개장', '관련', '협의', '진행', '협력', '협정', '체결', '공동체', '제련', '합', '내', '판매', '품질', '증명서', '발급', '서류', '고', '설명', '조만간', '대표', '통해', '은하수', '화장품', '회원', '공급', '할', '계획', '조선', '은하수', '화장품', '진출', '근년', '협력', '관계', '조선', '통상', '경제', '분야', '협력', '확대', '노력', '은하수', '화장품', '평양', '화장품', '공장', '생산', '조선', '대표', '화장품', '각종', '치약', '화장', '등', '제품', '외', '제거', '용', '특수', '인삼', '등', '재료', '화장품', '함유', '화장', '등', '생산', '종합']
http://www.iybrb.com/news/content/2019-04/30/61_354703.html	한국, '딱 한잔만’ 마셔도 음주운전으로 적발-연변일보 Yanbian Daily	143	0	110	31	2	[]	['한국', '한잔', '음주운전', '적발', '가능성', '음주운전', '여부', '판별', '혈중', '농도', '기준', '면허', '취소', '기준', '강화', '일전', '한국', '경찰청', '현행', '음주', '단속', '기준', '혈중', '농도', '이상', '도로교통법', '개정', '이후', '처벌', '대상', '소주', '한잔', '나올', '수치', '혈중', '농도', '소주', '잔', '의', '운전자', '징역', '이하', '이하', '한화', '이하', '벌금형', '처', '면허', '취소', '기준', '소주', '잔', '운전면허', '취소', '면허', '정지', '혈중', '농도', '이상', '미만', '해당', '음주운전', '차례', '적발', '운전면허', '취소', '법', '개정', '전', '차례', '적발', '면허', '취소', '음주', '사망', '사고', '경우', '이상', '유기', '징역', '기존', '처벌', '이상', '유기', '징역', '무기징역', '처벌', '강화', '음주', '사고', '내면', '이상', '이하', '징역', '벌금', '내야', '한국', '경찰청', '개정', '도로교통법', '홍보', '집중', '상시', '실시', '음주운전', '단속', '실시', '할', '계획', '외신']
http://www.iybrb.com/news/content/2019-04/28/61_354475.html	한국, '비무장지대 평화의 길' 관광코스 개방-연변일보 Yanbian Daily	133	12	84	34	3	['코스', '코스', '코스', '킬로', '메터', '코스', '코스', '팀', '킬로', '메터', '킬로', '메터']	['한국', '비무장지대', '평화', '관광', '개방', '한국', '고성', '신화통신', '한국', '정부', '강원도', '고성군', '한조', '비무장지대', '관광', '민간인', '개방', '비무장지대', '평화', '관광', '통일전망대', '출발', '북', '금강산', '전망대', '한', '도보', '한', '차량', '이동', '개방', '당일', '총', '명의', '한국', '방문객', '관광', '이번', '개방', '조선전쟁', '휴전협정', '체결', '후', '한국', '정부', '민간인', '비무장지대', '내', '일부', '도로', '개방', '휴전협정', '교전', '쌍방', '북위', '도선', '부근', '실제', '통제', '선', '군사분계선', '동서', '남북', '각각', '이내', '비무장지대', '한국', '정부', '구간', '철원', '파주', '비무장지대', '평화', '도', '순차', '개방', '할', '예정', '이번', '개방', '구간', '동부', '수역', '지역']
http://www.iybrb.com/news/content/2019-02/28/61_346162.html	조선 매체 "조미, 포괄·획기적 결과 위한 심도있는 의견 교환"-연변일보 Yanbian Daily	418	17	261	133	7	['트럼프', '트럼프', '하노이', '싱가포르', '마이크', '폼페이', '국무장관', '베이', '하노이', '트럼프', '싱가포르', '하노이', '트럼프', '하노이', '트럼프', '트럼프', '인터넷']	['조선', '매체', '국무위원', '대통령', '차', '조미', '정상회담', '시작', '소식', '전하', '조미', '포괄', '결과', '의견', '강조', '조선', '중앙', '통신', '위원장', '대통령', '만찬', '소식', '전하', '수뇌', '회담', '성공', '기원', '관심', '기대', '이번', '회담', '포괄', '결과', '도출', '하기', '심도있는', '의견', '고', '전', '만찬', '대해', '조미', '최고', '수뇌', '인사', '원탁', '화기', '분위기', '진행', '참석자', '수뇌', '상봉', '이후', '관계', '진전', '대해', '평가', '고', '소개', '당', '중앙', '위원회', '부위', '원장', '외무', '오', '미국', '백악관', '비서실', '대행', '만찬', '참석', '사실', '상세', '기도', '조선', '중앙', '통신', '대결', '악순환', '내고', '도래', '평화', '번영', '시대', '부응', '조미', '최고', '수뇌', '열망', '진취', '노력', '결단', '력사', '차', '조미', '수뇌', '상봉', '회담', '시작', '고', '이번', '회담', '의미', '부여', '조선', '중앙', '통신', '이번', '정상회담', '지역', '세계', '평화', '번영', '기여', '할', '력사', '차', '조미', '수뇌', '상봉', '평가', '이목', '집중', '고', '강조', '동지', '미합중국', '대통령', '개월', '상봉', '악수', '수뇌', '회담', '과정', '이후', '차례', '친서', '교환', '계기', '통해', '친분', '조미', '최고', '수뇌', '인사', '덕담', '고', '묘사', '조선', '중앙', '통신', '최고', '령도자', '동지', '불신', '오해', '적대', '관행', '극복', '시간', '고민', '노력', '인내', '기간', '고', '위원장', '발언', '보도', '위원장', '이번', '회담', '결과', '만들어질', '최선', '할', '내용', '대통령', '발언', '대해', '위원장', '영광', '관계', '이번', '회담', '성공', '회담', '확신', '고', '전', '조선', '중앙', '통신', '정상', '단독', '회담', '허심', '탄회', '대화', '고', '강조', '하기도', '조미', '최고', '수뇌', '상봉', '회담', '계속', '향후', '일정', '언급', '조선', '중앙', '통신', '이번', '회담', '소식', '보도', '전날', '오후', '현지', '시간', '회담', '일정', '종료', '기관지', '로동신문', '역시', '회담', '소식', '오전', '대적', '보도', '로동신문', '면', '면', '위원장', '대통령', '사진', '장', '관련', '소식', '전', '위원장', '대통령', '회담', '악수', '대화', '사진', '장', '면', '배치', '면', '만찬', '사진', '등', '연변', '일보', '사업', '부', '외신']
http://www.iybrb.com/news/content/2019-03/12/61_347990.html	한국, 류학생 비자제도 개선 시행-연변일보 Yanbian Daily	173	11	138	23	1	['비자', '비자', '컨설팅', '비자', '비자', '비자', '토픽', '비자', '비자', '비자', '비자']	['최근', '한국', '법무부', '증가', '외국인', '류', '학생', '불법체류', '방지', '하기', '위해', '류', '학생', '제도', '개선', '하여', '시행', '한국', '법무부', '교육부', '주관', '교육', '국제화', '력량', '인증', '평가', '결과', '제한', '대학', '개', '대학', '개', '지정', '대학', '심사', '인증', '대학', '개', '지정', '대학', '대한', '우대', '혜택', '확대', '등', '류학', '제도', '내실을', '위해', '류', '학생', '제도', '개선', '설명', '내용', '대학', '부설', '어학', '대한', '초청', '기준', '강화', '하위', '대학', '학부', '생', '대한', '어학', '능력', '기준', '강화', '전자', '발급', '대상', '확대', '시간제', '취업', '허용', '업종', '확대', '등', '취업', '제조업', '분야', '대해', '시간제', '취업', '허용', '국립', '국제', '교육', '주관', '한국어', '능력', '검증', '시험', '급', '이상', '취득', '경우', '한해', '제한', '허용', '한국', '법무부', '통계', '외국', '류학', '생수', '명', '대비', '증가', '중국', '류', '학생', '명', '중국', '류', '학생', '류학', '학생', '명', '한국어', '연수', '학생', '명', '중국', '류', '학생', '명', '류학', '학생', '명', '어학', '연수', '학생', '명', '종합']
http://www.iybrb.com/news/content/2019-02/26/61_345900.html	문재인, 남북 조미 관계의 선순환 힘써 촉진-연변일보 Yanbian Daily	61	0	36	25	0	[]	['신화통신', '한국', '대통령', '한국', '남북관계', '미관', '선', '순환', '촉진', '비핵화', '항구', '평화', '번영', '추동할', '대통령', '주재', '청와대', '보좌', '관', '회의', '한국', '차', '조미', '정상회담', '성공', '치러져', '전쟁', '위협', '안정', '요인', '제거', '시대', '열어가는', '결정', '계기', '가']
http://www.iybrb.com/news/content/2019-05/08/61_355662.html	조선, 첫 중국어능력테스트센터 현판식 거행-연변일보 Yanbian Daily	56	5	44	6	1	['테스트', '센터', '테스트', '센터', '리진']	['평양', '신화통신', '조선', '중국어', '능력', '평양', '과학기술', '대학', '현판', '조선', '세계', '중국어', '능력', '설립', '국가', '당일', '조국', '공자', '학원', '본부', '부총', '간사', '조선', '주재', '중국', '대사', '조선', '교육', '위원회', '부위', '원장', '평양', '과학기술', '대학', '총장', '평양', '과학기술', '대학', '교사', '학생', '대표', '명', '현판', '참석']
http://www.iybrb.com/news/content/2019-02/26/61_345905.html	김정은 조선 최고지도자 26일 오전 베트남 도착-연변일보 Yanbian Daily	114	11	76	25	2	['베트남', '트럼프', '하노이', '베트남', '베트남', '트럼프', '베트남', '베트남', '베트남', '하노이', '베트남']	['공식', '친선', '방문', '대통령', '회담', '신화통신', '조선', '최고', '지도자', '도착', '공식', '친선', '방문', '미국', '대통령', '회담', '통신', '보도', '조선', '최고', '지도자', '탑승', '기차', '시간', '오전', '북부', '산성', '당', '기차역', '도착', '명의', '관원', '현지', '시민', '역', '영접', '생방송', '화면', '최고', '지도자', '승용차', '역', '조선', '중앙', '통신', '조선', '최고', '지도자', '차', '조미', '수뇌', '상봉', '회담', '참석', '하기', '위해', '오후', '전용', '렬차', '평양', '전', '조선', '중앙', '통신', '베트남공산당', '중앙', '위원회', '총서기', '국가주석', '초청', '조선', '최고', '지도자', '공식', '친선', '방문']
http://www.iybrb.com/news/content/2019-02/27/61_346022.html	2차 조미정상회담 첫날 일정 공개…저녁 7시 30분 만나 2시간 회동-연변일보 Yanbian Daily	111	15	61	31	4	['베트남', '하노이', '트럼프', '메트로', '하노이', '호텔', '만나', '트럼프', '마이크', '폼페이', '국무장관', '베이', '트럼프', '베트남', '인터넷']	['수도', '미국', '대통령', '조선', '국무위원', '정상회담', '일정', '공개', '정상', '현지', '시간', '북경시', '단독', '회담', '친교', '만찬', '순', '회동할', '예정', '단독', '회담', '대통령', '위원장', '일대일', '대면', '친교', '만찬', '명의', '주요', '인사', '참석', '형식', '미국', '측', '오', '백악관', '비서실', '대행', '동행', '할', '조선', '측', '부위', '원장', '참석', '참석', '인사', '대통령', '위원장', '정상회담', '응우옌', '국가주석', '지도자', '회담', '할', '예정', '연변', '일보', '사업', '부', '외신']
http://www.iybrb.com/news/content/2019-09/21/61_373964.html	한국, 18일부터 무역 백색국가 명단에서 일본 제외-연변일보 Yanbian Daily	225	0	181	43	1	[]	['신화통신', '한국', '산업', '통상', '자원부', '전략', '물자', '수출입', '고시', '개정안', '정식', '실시', '일본', '한국', '무역', '백색', '국가', '명단', '제외', '개정안', '한국', '무역', '편리', '정책', '향유', '기존', '백색', '국가', '명단', '가', '부류', '가의', '부류', '가의', '부류', '세분', '전자', '기존', '혜택', '후자', '우대', '규제', '일본', '백색', '국가', '명단', '수준', '규제', '가의', '분류', '가의', '의', '무역', '상국', '한국', '산업', '통상', '자원부', '가의', '의', '관련', '국제', '협정', '가입', '국제', '규범', '위배', '수출', '규제', '체계', '둔', '규정', '한국', '기존', '무역', '백색', '국가', '명단', '한국', '일괄', '수출', '허가', '일본', '미국', '영국', '등', '개', '지역', '포함', '일본', '백색', '국가', '명단', '제외', '한국', '상품', '일본', '수출', '할', '한국', '산업', '통상', '자원부', '등', '부처', '단독', '허가', '함', '의미', '한국', '산업', '통상', '자원부', '국제', '수출', '규제', '원칙', '배한', '협력', '하기', '한국', '수출', '규제', '보강', '제도', '개선', '백색', '국가', '명단', '분류', '발표', '한국', '정부', '절차', '개정안', '대한', '대중', '의견', '수렴', '결과', '가', '개정안', '지지', '고', '지난', '이후', '한일', '무역', '갈등', '일본', '반도체', '산업', '핵심', '소재', '종', '한국', '수출', '규제', '하기', '시작', '정식', '한국', '일본', '무역', '백색', '국가', '명단', '제외', '이번', '달초', '한국', '일본', '대', '한국', '수출', '규제', '관련', '세계', '무역', '기구', '제소']
http://www.iybrb.com/news/content/2019-06/03/61_358953.html	조선 최고 지도자 김정은, 지방기계공장 시찰-연변일보 Yanbian Daily	145	0	106	37	2	[]	['평양', '신화통신', '조선', '중앙', '통신', '보도', '조선', '최고', '지도자', '최근', '자강도', '기계공', '집중', '시찰', '자력', '갱생', '기치를', '자립', '경제', '발전', '과학기술', '혁신', '중시', '기', '차', '회의', '자력', '갱생', '통한', '경제', '발전', '관련', '로선', '정책', '리행', '강조', '조선', '중앙', '통신', '최고', '지도자', '력사', '현지', '대표', '기계', '생산', '기업', '시찰', '전', '국무위원', '공장', '시찰', '할', '직원', '자력', '갱생', '혁명', '정신', '대적', '조선', '력량', '기술', '리용', '하여', '기업', '대화', '수준', '제품', '과학기술', '함량', '번', '강조', '통신', '최고', '지도자', '공작기계', '공장', '시찰', '기계공', '자력', '갱생', '기치를', '기술', '혁신', '운동', '대적', '수입', '금속', '재료', '사용', '하지', '정상', '생산', '보장', '실용', '방법', '연구', '응용', '대량', '고성능', '기계', '제품', '제작', '국가', '이익', '평가']
http://www.iybrb.com/news/content/2019-05/14/61_356371.html	평양서 나날이 인기 끄는 경비행기관광-연변일보 Yanbian Daily	141	3	94	43	1	['몽골', '이라크', '스위스']	['조선', '수도', '평양', '전국', '각', '계층', '외국', '관광객', '보고', '미림', '승마', '구락부', '미림', '항공', '구락부', '준공', '미림', '항공', '구락부', '초', '경량', '비행기', '관광', '인기', '지금', '여명', '비행기', '여명', '구락부', '참관', '중국', '화란', '애급', '등', '국가', '명의', '외국인', '초', '경량', '비행기', '타고', '평양', '경치', '부감', '관광객', '처녀', '총각', '비행사', '조종', '비행기', '고도', '경기장', '주체사상탑', '미래', '과학자', '과학기술', '전당', '만경대', '항로', '비행', '평양', '만끽', '할', '관광객', '요청', '가족', '일행', '편대', '조직', '하여', '서해', '갑문', '상공', '비행', '하기도', '초', '경량', '비행기', '직접', '조종', '평양', '유람', '하기도', '관광객', '료리', '음료', '비행', '관람', '비행기', '모형', '봉사', '시설', '봉사', '외신']
http://www.iybrb.com/news/content/2019-05/13/61_356219.html	조선에 첫 중국어 시험장 개설 '조중 문화교류 강조'-연변일보 Yanbian Daily	237	9	173	51	4	['센터', '리진', '센터', '센터', '센터', '타임스', '인터뷰', '아시아', '인터넷']	['조', '중이', '조선', '중국어', '능력', '시험', '개소식', '문화', '교류', '강화', '강조', '조선', '주재', '중국', '대사관', '지난', '오후', '평양', '과학기술', '대학', '조선', '주재', '중국', '대사', '조선', '교육', '위원회', '부위', '원장', '학생', '교사', '여명', '참석', '개소식', '진행', '조선', '교육', '위원회', '외', '사국', '국장', '축사', '조', '중', '우호', '관계', '발전', '시기', '중국어', '시험', '개설', '조선', '중국어', '교육', '수준', '향상', '상징', '할', '력사', '전통', '조', '중', '우의', '발산', '점', '의미', '고', '공자', '학원', '본부', '조국', '부총', '간사', '수교', '량국', '관계', '계속', '심화', '상호', '리익', '협력', '성과', '이번', '시험', '개', '소로', '량국', '어문', '교류', '교량', '고', '평가', '평양', '과학기술', '대학', '교장', '량국', '우호', '협력', '긍정', '공헌', '하기를', '고', '시험', '중국', '실시', '중이', '조선', '번', '설치', '국가', '평양', '과학기술', '대학', '번', '문', '연', '현재', '조선', '중국어', '인기', '외국어', '사회과학', '연구원', '글로벌', '조선', '중국어', '학습', '열풍', '과거', '영어', '인기', '외국어', '지금', '중국어', '학교', '중국어', '수업', '개설', '고', '조선', '중국어', '취업', '중국어', '능력', '조선', '개방', '통합', '긍정', '작용', '할', '개소식', '후', '평양', '과학기술', '대학', '중국어', '대회', '조선', '학생', '북송', '발표', '념', '노교', '적벽', '회고', '사자', '등', '랑송했다', '연변', '일보', '사업', '부']
http://www.iybrb.com/news/content/2019-06/03/61_359009.html	조선 평양, 대형문화체육활동으로 “6.1”아동절 경축-연변일보 Yanbian Daily	0	0	0	0	0	[]	[]
http://www.iybrb.com/news/content/2019-03/04/61_346637.html	김정은, 베트남 공식친선 방문 종료-연변일보 Yanbian Daily	154	14	102	31	7	['베트남', '하노이', '베트남', '베트남', '베트남', '베트남', '베트남', '스포츠', '베트남', '하노이', '베트남', '베트남', '베트남', '베트남']	['공식', '친선', '방문', '종료', '신화통신', '통신사', '보도', '위원장', '국무위원', '회', '위원장', '조선', '고위', '대표', '단', '시간', '오후', '특별', '렬차', '북부', '역', '대한', '공식', '친선', '방문', '방문', '기간', '위원장', '베트남공산당', '중앙', '위원회', '총서기', '국가주석', '회담', '진행', '총리와', '국회', '의장', '각각', '면담', '통신사', '보도', '회담', '면담', '위층', '상호', '방문', '유지', '대표', '단', '교류', '확대', '상호', '리해', '증진', '유의', '화협', '기제', '수호', '문화', '예술', '민간', '교류', '확대', '등', '대해', '공감', '달성', '량국', '지도자', '국제', '사무', '협조', '률', '세계', '평화', '안정', '수호', '방면', '교류', '대해', '서도', '의견', '위원장', '도착', '개최', '차', '조미', '정상회담', '참가', '총서기', '요청', '공식', '친선', '방문', '통신사', '보도', '조선', '최고', '지도자', '공식', '방문']
http://www.iybrb.com/news/content/2019-06/08/61_359625.html	한국 국제수지 경상항목 7년만에 적자-연변일보 Yanbian Daily	131	3	94	34	0	['무역흑자', '서비스', '무역흑자']	['신화통신', '한국은행', '중앙은행', '발표', '초보', '수치', '한국', '국제수지', '경상', '항목', '적자', '집계', '월간', '적자', '국제', '경제', '무역', '긴장', '정세', '한국', '경제', '부정', '영향', '부각', '한국', '폭', '대폭', '감축', '경상', '항목', '적자', '주요', '원인', '국제수지', '경상', '항목', '주로', '한', '국외', '무역', '자금', '거래', '상황', '반영', '상품', '무역', '해외', '투자', '소득', '원조', '등', '포함', '한국', '화물', '무역', '수출', '수입', '달해', '작년', '동기', '사분기', '월', '평균', '수준', '수치', '한국', '무역', '협회', '통상', '구부', '리', '석', '부장', '미국', '도발', '중미', '무역', '마찰', '한국', '기업', '충격', '지적', '사분기', '한국', '국내', '생산', '가치', '대비', '위축', '하여', '사분기', '최악', '수준', '인민']
http://www.iybrb.com/news/content/2019-02/28/61_346171.html	김정은 3월초 베트남 공식 친선방문-연변일보 Yanbian Daily	129	11	90	28	0	['베트남', '베트남', '베트남', '베트남', '베트남', '베트남', '베트남', '베트남', '베트남', '베트남', '베트남']	['평양', '신화통신', '조선', '매체', '보도', '차', '조미', '정상회담', '참가', '도착', '조선', '최고', '지도자', '공식', '친선', '방문', '조선', '매체', '공식', '친선', '방문', '구체', '일정', '대해', '개보', '조선', '중앙', '통신', '로동당', '중앙', '위원회', '기관지', '로동신문', '의', '보도', '도착', '관원', '군중', '환영', '공식', '친선', '방문', '조선', '매체', '보도', '주재', '조선', '대사관', '시대', '요구', '순응', '하여', '김일성', '주석', '호지명', '주석', '직접', '맺어주고', '발전', '조선', '량당', '량국', '친선', '협력', '관계', '층', '공고', '지적', '조선', '매체', '조미', '정상회담', '참가', '동시', '공식', '친선', '방문', '할', '방문', '기간', '조선', '량국', '최고', '지도자', '회', '동하', '회담', '진행', '할', '보도']
http://www.iybrb.com/news/content/2019-03/04/61_346574.html	“조미 건설적인 대화 추진할 것이다”-연변일보 Yanbian Daily	90	5	61	23	1	['트럼프', '하노이', '하노이', '하노이', '하노이']	['조선', '중앙', '통신사', '보도', '평양', '신화통신', '조선', '중앙', '통신사', '조선', '최고', '지도자', '위원장', '미국', '대통령', '회담', '건설', '대화', '계속', '하여', '회담', '토의', '문제', '해결', '강조', '보도', '보도', '조미', '지도자', '차', '회담', '상호', '존중', '신뢰', '한층', '증진', '관계', '단계', '발전', '계기', '인정', '조선', '중앙', '통신', '비핵화', '조미', '관계', '발전', '실현', '하기', '위해', '련', '계해', '회담', '토의', '문제', '위해', '건설', '대화', '계속', '보도']
http://www.iybrb.com/news/content/2019-06/15/61_360565.html	김정은, 리희호 녀사서거에 조의문 전달-연변일보 Yanbian Daily	159	0	119	37	3	[]	['민족', '화해', '단합', '국가', '평화', '통일', '위해', '사심', '기여', '노력', '평양', '신화통신', '조선', '최고', '지도자', '한국', '전', '대통령', '부인', '리', '호', '녀', '사가', '서거', '소식', '유가족', '조의', '문과', '조화', '전달', '조선', '중앙', '통신', '보도', '중앙', '위원회', '부부', '오후', '판문점', '한국', '대통령', '부', '청와대', '국가안보실', '실장', '조의', '문과', '조화', '전달', '국무위원', '의문', '리', '호', '녀', '사와', '전', '대통령', '민족', '화해', '단합', '국가', '평화', '통일', '위해', '사심', '기여', '노력', '고', '평가', '청와대', '실장', '부부', '남북', '리', '호', '녀', '사를', '공동', '추모', '통해', '반도', '평화', '번영', '래일', '창조', '하기', '위해', '노력', '계기', '할', '희망', '전', '리', '호', '녀', '한국', '일기', '서거', '리', '호', '녀', '생전', '평화', '쎈터', '리사', '녀', '운동', '평화', '위업', '위해', '한평생', '진력', '리', '호', '녀', '수차', '조선', '방문', '하기도']
http://www.iybrb.com/news/content/2019-03/22/61_349426.html	조선 최고학부 김일성종합대학 탐방-연변일보 Yanbian Daily	43	0	34	8	1	[]	['조선', '평양', '김일성', '종합대학', '전자', '도선', '관내', '전자', '열람', '학생', '기자', '취재', '평양', '려', '위치', '김일성', '종합대학', '학술', '지위', '교육', '수준', '등', '방면', '최근', '기자', '조선', '최고', '학부', '탐방', '학교', '사생', '교류', '진행', '신화사']
http://www.iybrb.com/news/content/2019-10/04/61_375557.html	한국 울산서 선박 화재 발생-연변일보 Yanbian Daily	115	15	72	25	3	['가스', '노트', '노트', '톤', '톤', '톤', '코드', '코드', '스톨', '로이', '러시아', '필리핀', '필리핀', '미얀마', '인터넷']	['점심', '한국', '울산', '항', '정박', '선박', '폭발', '사고', '발생', '한국', '해양', '경찰서', '폭발', '화재', '사고', '난', '선박', '수리', '위해', '정박', '질소', '주입', '중', '사고', '발생', '화재', '정박', '중인', '호', '선박', '제조', '순항', '속도', '최고', '속도', '톤수', '중량', '폭발사고', '난', '호의', '선원', '명', '명', '명', '과', '정박', '중', '호', '선원', '명', '명', '명', '명', '등', '명', '구조', '현재', '선원', '명', '화상', '등', '입어', '병원', '이송', '중', '명', '중상', '상태', '연변', '일보', '사업', '부']
http://www.iybrb.com/news/content/2019-03/19/61_348914.html	한국, '머슴의 날’ 행사 펼쳐-연변일보 Yanbian Daily	88	0	31	55	2	[]	['일전', '한국', '국립', '민속', '박물관', '행사', '재현', '곡식', '상태', '한해', '농사', '점', '년', '사용', '할', '준비', '은', '농사일', '시작', '년', '농사일', '부탁', '하기', '위해', '음식', '대접', '농사', '시작', '사기', '풍속', '민속']
http://www.iybrb.com/news/content/2019-03/04/61_346646.html	한∙미, 련합지휘소 연습 ‘동맹’ 실시 예정-연변일보 Yanbian Daily	72	1	57	14	0	['파트너']	['한', '련합', '지휘', '연습', '동맹', '실시', '예정', '신화통신', '한국', '합동', '참모', '본부', '한', '량국', '련합', '지휘', '연습', '동맹', '실시', '할', '예정', '발표', '합참', '본부', '동맹', '연습', '한', '량국', '간의', '긴', '세월', '유지', '대한민국', '지역', '안정', '방어', '하기', '의지', '강조', '하기', '한반도', '전반', '군사작전', '전략', '작전', '전술', '분야', '중점', '시행', '설명', '이번', '연습', '규모', '구체', '내용', '언급', '하지']
